DATE,Direction,HOUR,TRAFFIC
2014-01-22,S,13,1009
2014-01-22,P,14,1660
2014-01-22,S,14,1091
2014-01-22,P,15,1884
2014-01-22,S,15,1139
2014-01-22,P,16,1761
2014-01-22,S,16,1148
2014-01-22,P,17,1258
2014-01-22,S,17,975
2014-01-22,P,18,812
2014-01-22,S,18,871
2014-01-22,P,19,529
2014-01-22,S,19,754
2014-01-22,P,20,387
2014-01-22,S,20,551
2014-01-22,P,21,273
2014-01-22,S,21,453
2014-01-22,P,22,211
2014-01-22,S,22,360
2014-01-22,P,23,106
2014-01-22,S,23,181
2014-01-23,P,0,78
2014-01-23,S,0,123
2014-01-23,P,1,48
2014-01-23,S,1,83
2014-01-23,P,2,65
2014-01-23,S,2,103
2014-01-23,P,3,69
2014-01-23,S,3,86
2014-01-23,P,4,91
2014-01-23,S,4,139
2014-01-23,P,5,213
2014-01-23,S,5,254
2014-01-23,P,6,363
2014-01-23,S,6,375
2014-01-23,P,7,592
2014-01-23,S,7,764
2014-01-23,P,8,659
2014-01-23,S,8,1064
2014-01-23,P,9,735
2014-01-23,S,9,1269
2014-01-23,P,10,819
2014-01-23,S,10,1353
2014-01-23,P,11,874
2014-01-23,S,11,1194
2014-01-23,P,12,833
2014-01-23,S,12,1138
2014-01-23,P,13,1127
2014-01-23,S,13,1161
2014-01-23,P,14,1203
2014-01-23,S,14,1323
2014-01-23,P,15,1453
2014-01-23,S,15,1359
2014-01-23,P,16,1546
2014-01-23,S,16,1367
2014-01-23,P,17,1358
2014-01-23,S,17,1242
2014-01-23,P,18,783
2014-01-23,S,18,1144
2014-01-23,P,19,544
2014-01-23,S,19,1026
2014-01-23,P,20,394
2014-01-23,S,20,749
2014-01-23,P,21,293
2014-01-23,S,21,660
2014-01-23,P,22,192
2014-01-23,S,22,512
2014-01-23,P,23,99
2014-01-23,S,23,278
2014-01-24,P,0,82
2014-01-24,S,0,157
2014-01-24,P,1,59
2014-01-24,S,1,138
2014-01-24,P,2,52
2014-01-24,S,2,87
2014-01-24,P,3,59
2014-01-24,S,3,113
2014-01-24,P,4,88
2014-01-24,S,4,178
2014-01-24,P,5,205
2014-01-24,S,5,294
2014-01-24,P,6,453
2014-01-24,S,6,795
2014-01-24,P,7,596
2014-01-24,S,7,1867
2014-01-24,P,8,724
2014-01-24,S,8,2473
2014-01-24,P,9,913
2014-01-24,S,9,2372
2014-01-24,P,10,1005
2014-01-24,S,10,2000
2014-01-24,P,11,1178
2014-01-24,S,11,1731
2014-01-24,P,12,1287
2014-01-24,S,12,1728
2014-01-24,P,13,1571
2014-01-24,S,13,1899
2014-01-24,P,14,1988
2014-01-24,S,14,2171
2014-01-24,P,15,2457
2014-01-24,S,15,2678
2014-01-24,P,16,2455
2014-01-24,S,16,3320
2014-01-24,P,17,1770
2014-01-24,S,17,3390
2014-01-24,P,18,1159
2014-01-24,S,18,3177
2014-01-24,P,19,790
2014-01-24,S,19,2963
2014-01-24,P,20,556
2014-01-24,S,20,2182
2014-01-24,P,21,406
2014-01-24,S,21,1208
2014-01-24,P,22,267
2014-01-24,S,22,725
2014-01-24,P,23,164
2014-01-24,S,23,398
2014-01-25,P,0,94
2014-01-25,S,0,213
2014-01-25,P,1,76
2014-01-25,S,1,142
2014-01-25,P,2,58
2014-01-25,S,2,111
2014-01-25,P,3,44
2014-01-25,S,3,121
2014-01-25,P,4,77
2014-01-25,S,4,167
2014-01-25,P,5,147
2014-01-25,S,5,539
2014-01-25,P,6,273
2014-01-25,S,6,2969
2014-01-25,P,7,470
2014-01-25,S,7,3413
2014-01-25,P,8,704
2014-01-25,S,8,3115
2014-01-25,P,9,1146
2014-01-25,S,9,3065
2014-01-25,P,10,1309
2014-01-25,S,10,3092
2014-01-25,P,11,1672
2014-01-25,S,11,2577
2014-01-25,P,12,1700
2014-01-25,S,12,2007
2014-01-25,P,13,2223
2014-01-25,S,13,1855
2014-01-25,P,14,3029
2014-01-25,S,14,1786
2014-01-25,P,15,2008
2014-01-25,S,15,1725
2014-01-25,P,16,2859
2014-01-25,S,16,1556
2014-01-25,P,17,3117
2014-01-25,S,17,1220
2014-01-25,P,18,3033
2014-01-25,S,18,1040
2014-01-25,P,19,3057
2014-01-25,S,19,774
2014-01-25,P,20,1390
2014-01-25,S,20,581
2014-01-25,P,21,813
2014-01-25,S,21,454
2014-01-25,P,22,463
2014-01-25,S,22,325
2014-01-25,P,23,229
2014-01-25,S,23,181
2014-01-26,P,0,153
2014-01-26,S,0,124
2014-01-26,P,1,86
2014-01-26,S,1,114
2014-01-26,P,2,70
2014-01-26,S,2,79
2014-01-26,P,3,65
2014-01-26,S,3,74
2014-01-26,P,4,80
2014-01-26,S,4,108
2014-01-26,P,5,139
2014-01-26,S,5,232
2014-01-26,P,6,276
2014-01-26,S,6,1785
2014-01-26,P,7,605
2014-01-26,S,7,2903
2014-01-26,P,8,1051
2014-01-26,S,8,2027
2014-01-26,P,9,2117
2014-01-26,S,9,1786
2014-01-26,P,10,3205
2014-01-26,S,10,1677
2014-01-26,P,11,3414
2014-01-26,S,11,1674
2014-01-26,P,12,3513
2014-01-26,S,12,1478
2014-01-26,P,13,3470
2014-01-26,S,13,1440
2014-01-26,P,14,3437
2014-01-26,S,14,1382
2014-01-26,P,15,3212
2014-01-26,S,15,1230
2014-01-26,P,16,3182
2014-01-26,S,16,1254
2014-01-26,P,17,3001
2014-01-26,S,17,1026
2014-01-26,P,18,3049
2014-01-26,S,18,780
2014-01-26,P,19,2868
2014-01-26,S,19,551
2014-01-26,P,20,2027
2014-01-26,S,20,451
2014-01-26,P,21,1041
2014-01-26,S,21,283
2014-01-26,P,22,466
2014-01-26,S,22,208
2014-01-26,P,23,311
2014-01-26,S,23,144
2014-01-27,P,0,191
2014-01-27,S,0,94
2014-01-27,P,1,113
2014-01-27,S,1,85
2014-01-27,P,2,54
2014-01-27,S,2,66
2014-01-27,P,3,85
2014-01-27,S,3,70
2014-01-27,P,4,135
2014-01-27,S,4,168
2014-01-27,P,5,301
2014-01-27,S,5,254
2014-01-27,P,6,757
2014-01-27,S,6,504
2014-01-27,P,7,1214
2014-01-27,S,7,846
2014-01-27,P,8,1079
2014-01-27,S,8,1191
2014-01-27,P,9,1110
2014-01-27,S,9,1194
2014-01-27,P,10,1369
2014-01-27,S,10,959
2014-01-27,P,11,1401
2014-01-27,S,11,837
2014-01-27,P,12,1422
2014-01-27,S,12,795
2014-01-27,P,13,1367
2014-01-27,S,13,795
2014-01-27,P,14,1289
2014-01-27,S,14,710
2014-01-27,P,15,1231
2014-01-27,S,15,750
2014-01-27,P,16,1382
2014-01-27,S,16,601
2014-01-27,P,17,1123
2014-01-27,S,17,558
2014-01-27,P,18,797
2014-01-27,S,18,489
2014-01-27,P,19,525
2014-01-27,S,19,414
2014-01-27,P,20,352
2014-01-27,S,20,345
2014-01-27,P,21,181
2014-01-27,S,21,236
2014-01-27,P,22,122
2014-01-27,S,22,165
2014-01-27,P,23,109
2014-01-27,S,23,136
2014-01-28,P,0,83
2014-01-28,S,0,96
2014-01-28,P,1,41
2014-01-28,S,1,95
2014-01-28,P,2,47
2014-01-28,S,2,63
2014-01-28,P,3,42
2014-01-28,S,3,76
2014-01-28,P,4,79
2014-01-28,S,4,139
2014-01-28,P,5,192
2014-01-28,S,5,237
2014-01-28,P,6,392
2014-01-28,S,6,428
2014-01-28,P,7,619
2014-01-28,S,7,837
2014-01-28,P,8,688
2014-01-28,S,8,1462
2014-01-28,P,9,811
2014-01-28,S,9,1473
2014-01-28,P,10,837
2014-01-28,S,10,1208
2014-01-28,P,11,1024
2014-01-28,S,11,986
2014-01-28,P,12,1118
2014-01-28,S,12,860
2014-01-28,P,13,1306
2014-01-28,S,13,842
2014-01-28,P,14,1423
2014-01-28,S,14,834
2014-01-28,P,15,1768
2014-01-28,S,15,900
2014-01-28,P,16,1709
2014-01-28,S,16,873
2014-01-28,P,17,1246
2014-01-28,S,17,735
2014-01-28,P,18,740
2014-01-28,S,18,636
2014-01-28,P,19,500
2014-01-28,S,19,483
2014-01-28,P,20,316
2014-01-28,S,20,467
2014-01-28,P,21,268
2014-01-28,S,21,308
2014-01-28,P,22,182
2014-01-28,S,22,222
2014-01-28,P,23,108
2014-01-28,S,23,131
2014-01-29,P,0,93
2014-01-29,S,0,111
2014-01-29,P,1,57
2014-01-29,S,1,76
2014-01-29,P,2,37
2014-01-29,S,2,72
2014-01-29,P,3,53
2014-01-29,S,3,80
2014-01-29,P,4,85
2014-01-29,S,4,195
2014-01-29,P,5,187
2014-01-29,S,5,267
2014-01-29,P,6,458
2014-01-29,S,6,563
2014-01-29,P,7,656
2014-01-29,S,7,1293
2014-01-29,P,8,768
2014-01-29,S,8,1697
2014-01-29,P,9,947
2014-01-29,S,9,1598
2014-01-29,P,10,1023
2014-01-29,S,10,1250
2014-01-29,P,11,1065
2014-01-29,S,11,1072
2014-01-29,P,12,1194
2014-01-29,S,12,988
2014-01-29,P,13,1421
2014-01-29,S,13,1054
2014-01-29,P,14,1826
2014-01-29,S,14,1089
2014-01-29,P,15,1883
2014-01-29,S,15,1211
2014-01-29,P,16,1764
2014-01-29,S,16,1130
2014-01-29,P,17,1197
2014-01-29,S,17,964
2014-01-29,P,18,731
2014-01-29,S,18,842
2014-01-29,P,19,522
2014-01-29,S,19,676
2014-01-29,P,20,386
2014-01-29,S,20,644
2014-01-29,P,21,237
2014-01-29,S,21,473
2014-01-29,P,22,195
2014-01-29,S,22,363
2014-01-29,P,23,115
2014-01-29,S,23,195
2014-01-30,P,0,94
2014-01-30,S,0,136
2014-01-30,P,1,59
2014-01-30,S,1,105
2014-01-30,P,2,45
2014-01-30,S,2,75
2014-01-30,P,3,47
2014-01-30,S,3,91
2014-01-30,P,4,83
2014-01-30,S,4,168
2014-01-30,P,5,174
2014-01-30,S,5,256
2014-01-30,P,6,291
2014-01-30,S,6,741
2014-01-30,P,7,391
2014-01-30,S,7,1433
2014-01-30,P,8,401
2014-01-30,S,8,1467
2014-01-30,P,9,285
2014-01-30,S,9,1149
2014-01-30,P,10,739
2014-01-30,S,10,961
2014-01-30,P,11,732
2014-01-30,S,11,933
2014-01-30,P,12,669
2014-01-30,S,12,894
2014-01-30,P,13,1167
2014-01-30,S,13,1050
2014-01-30,P,14,1205
2014-01-30,S,14,1163
2014-01-30,P,15,1273
2014-01-30,S,15,1171
2014-01-30,P,16,1234
2014-01-30,S,16,1238
2014-01-30,P,17,789
2014-01-30,S,17,1091
2014-01-30,P,18,485
2014-01-30,S,18,1084
2014-01-30,P,19,382
2014-01-30,S,19,1031
2014-01-30,P,20,290
2014-01-30,S,20,682
2014-01-30,P,21,126
2014-01-30,S,21,683
2014-01-30,P,22,170
2014-01-30,S,22,538
2014-01-30,P,23,175
2014-01-30,S,23,290
2014-01-31,P,0,103
2014-01-31,S,0,225
2014-01-31,P,1,56
2014-01-31,S,1,147
2014-01-31,P,2,60
2014-01-31,S,2,147
2014-01-31,P,3,68
2014-01-31,S,3,75
2014-01-31,P,4,89
2014-01-31,S,4,113
2014-01-31,P,5,144
2014-01-31,S,5,354
2014-01-31,P,6,238
2014-01-31,S,6,1368
2014-01-31,P,7,215
2014-01-31,S,7,2460
2014-01-31,P,8,440
2014-01-31,S,8,2721
2014-01-31,P,9,572
2014-01-31,S,9,2319
2014-01-31,P,10,728
2014-01-31,S,10,1714
2014-01-31,P,11,881
2014-01-31,S,11,1533
2014-01-31,P,12,905
2014-01-31,S,12,1454
2014-01-31,P,13,1320
2014-01-31,S,13,1732
2014-01-31,P,14,1968
2014-01-31,S,14,1945
2014-01-31,P,15,2205
2014-01-31,S,15,2333
2014-01-31,P,16,2437
2014-01-31,S,16,2743
2014-01-31,P,17,2223
2014-01-31,S,17,2044
2014-01-31,P,18,1858
2014-01-31,S,18,1224
2014-01-31,P,19,893
2014-01-31,S,19,934
2014-01-31,P,20,591
2014-01-31,S,20,851
2014-01-31,P,21,331
2014-01-31,S,21,662
2014-01-31,P,22,203
2014-01-31,S,22,591
2014-01-31,P,23,94
2014-01-31,S,23,490
2014-02-01,P,0,76
2014-02-01,S,0,348
2014-02-01,P,1,68
2014-02-01,S,1,178
2014-02-01,P,2,52
2014-02-01,S,2,121
2014-02-01,P,3,55
2014-02-01,S,3,82
2014-02-01,P,4,77
2014-02-01,S,4,108
2014-02-01,P,5,139
2014-02-01,S,5,936
2014-02-01,P,6,255
2014-02-01,S,6,2307
2014-02-01,P,7,415
2014-02-01,S,7,2770
2014-02-01,P,8,564
2014-02-01,S,8,3018
2014-02-01,P,9,833
2014-02-01,S,9,2768
2014-02-01,P,10,1183
2014-02-01,S,10,2646
2014-02-01,P,11,1536
2014-02-01,S,11,1662
2014-02-01,P,12,1945
2014-02-01,S,12,1593
2014-02-01,P,13,2376
2014-02-01,S,13,1511
2014-02-01,P,14,2832
2014-02-01,S,14,1389
2014-02-01,P,15,3093
2014-02-01,S,15,1330
2014-02-01,P,16,2844
2014-02-01,S,16,1172
2014-02-01,P,17,2623
2014-02-01,S,17,879
2014-02-01,P,18,2724
2014-02-01,S,18,766
2014-02-01,P,19,1623
2014-02-01,S,19,716
2014-02-01,P,20,1141
2014-02-01,S,20,487
2014-02-01,P,21,644
2014-02-01,S,21,352
2014-02-01,P,22,279
2014-02-01,S,22,320
2014-02-01,P,23,152
2014-02-01,S,23,157
2014-02-02,P,0,94
2014-02-02,S,0,111
2014-02-02,P,1,57
2014-02-02,S,1,63
2014-02-02,P,2,46
2014-02-02,S,2,56
2014-02-02,P,3,59
2014-02-02,S,3,45
2014-02-02,P,4,66
2014-02-02,S,4,90
2014-02-02,P,5,128
2014-02-02,S,5,201
2014-02-02,P,6,305
2014-02-02,S,6,1763
2014-02-02,P,7,624
2014-02-02,S,7,2890
2014-02-02,P,8,1150
2014-02-02,S,8,1925
2014-02-02,P,9,2045
2014-02-02,S,9,1455
2014-02-02,P,10,2921
2014-02-02,S,10,1276
2014-02-02,P,11,3159
2014-02-02,S,11,1248
2014-02-02,P,12,3063
2014-02-02,S,12,1062
2014-02-02,P,13,3117
2014-02-02,S,13,1035
2014-02-02,P,14,3017
2014-02-02,S,14,1009
2014-02-02,P,15,2652
2014-02-02,S,15,842
2014-02-02,P,16,2588
2014-02-02,S,16,562
2014-02-02,P,17,1661
2014-02-02,S,17,419
2014-02-02,P,18,840
2014-02-02,S,18,350
2014-02-02,P,19,796
2014-02-02,S,19,362
2014-02-02,P,20,1151
2014-02-02,S,20,448
2014-02-02,P,21,861
2014-02-02,S,21,412
2014-02-02,P,22,315
2014-02-02,S,22,229
2014-02-02,P,23,131
2014-02-02,S,23,118
2014-02-08,P,0,71
2014-02-08,S,0,228
2014-02-08,P,1,56
2014-02-08,S,1,149
2014-02-08,P,2,44
2014-02-08,S,2,121
2014-02-08,P,3,41
2014-02-08,S,3,99
2014-02-08,P,4,58
2014-02-08,S,4,129
2014-02-08,P,5,143
2014-02-08,S,5,636
2014-02-08,P,6,263
2014-02-08,S,6,3343
2014-02-08,P,7,448
2014-02-08,S,7,3179
2014-02-08,P,8,632
2014-02-08,S,8,2858
2014-02-08,P,9,866
2014-02-08,S,9,1870
2014-02-08,P,10,1183
2014-02-08,S,10,1563
2014-02-08,P,11,1269
2014-02-08,S,11,1701
2014-02-08,P,12,1539
2014-02-08,S,12,1475
2014-02-08,P,13,1888
2014-02-08,S,13,1464
2014-02-08,P,14,2249
2014-02-08,S,14,1514
2014-02-08,P,15,2483
2014-02-08,S,15,1515
2014-02-08,P,16,2296
2014-02-08,S,16,1328
2014-02-08,P,17,1972
2014-02-08,S,17,1118
2014-02-08,P,18,1741
2014-02-08,S,18,937
2014-02-08,P,19,1443
2014-02-08,S,19,736
2014-02-08,P,20,1383
2014-02-08,S,20,516
2014-02-08,P,21,1355
2014-02-08,S,21,422
2014-02-08,P,22,744
2014-02-08,S,22,301
2014-02-08,P,23,186
2014-02-08,S,23,184
2014-02-09,P,0,104
2014-02-09,S,0,120
2014-02-09,P,1,52
2014-02-09,S,1,78
2014-02-09,P,2,64
2014-02-09,S,2,68
2014-02-09,P,3,71
2014-02-09,S,3,54
2014-02-09,P,4,84
2014-02-09,S,4,92
2014-02-09,P,5,127
2014-02-09,S,5,360
2014-02-09,P,6,240
2014-02-09,S,6,2569
2014-02-09,P,7,500
2014-02-09,S,7,3166
2014-02-09,P,8,1071
2014-02-09,S,8,1582
2014-02-09,P,9,2289
2014-02-09,S,9,1131
2014-02-09,P,10,2038
2014-02-09,S,10,1056
2014-02-09,P,11,2469
2014-02-09,S,11,1069
2014-02-09,P,12,2620
2014-02-09,S,12,1033
2014-02-09,P,13,2460
2014-02-09,S,13,1047
2014-02-09,P,14,1992
2014-02-09,S,14,961
2014-02-09,P,15,1725
2014-02-09,S,15,931
2014-02-09,P,16,1675
2014-02-09,S,16,804
2014-02-09,P,17,1686
2014-02-09,S,17,589
2014-02-09,P,18,1503
2014-02-09,S,18,510
2014-02-09,P,19,1420
2014-02-09,S,19,395
2014-02-09,P,20,1286
2014-02-09,S,20,292
2014-02-09,P,21,742
2014-02-09,S,21,231
2014-02-09,P,22,563
2014-02-09,S,22,172
2014-02-09,P,23,763
2014-02-09,S,23,115
2014-02-11,P,0,70
2014-02-11,S,0,90
2014-02-11,P,1,49
2014-02-11,S,1,80
2014-02-11,P,2,44
2014-02-11,S,2,67
2014-02-11,P,3,50
2014-02-11,S,3,71
2014-02-11,P,4,82
2014-02-11,S,4,162
2014-02-11,P,5,188
2014-02-11,S,5,284
2014-02-11,P,6,491
2014-02-11,S,6,705
2014-02-11,P,7,782
2014-02-11,S,7,1567
2014-02-11,P,8,786
2014-02-11,S,8,2153
2014-02-11,P,9,986
2014-02-11,S,9,2108
2014-02-11,P,10,1170
2014-02-11,S,10,1271
2014-02-11,P,11,1163
2014-02-11,S,11,1004
2014-02-11,P,12,1251
2014-02-11,S,12,875
2014-02-11,P,13,1470
2014-02-11,S,13,851
2014-02-11,P,14,1813
2014-02-11,S,14,904
2014-02-11,P,15,2049
2014-02-11,S,15,908
2014-02-11,P,16,2253
2014-02-11,S,16,921
2014-02-11,P,17,1727
2014-02-11,S,17,851
2014-02-11,P,18,921
2014-02-11,S,18,713
2014-02-11,P,19,559
2014-02-11,S,19,526
2014-02-11,P,20,385
2014-02-11,S,20,464
2014-02-11,P,21,274
2014-02-11,S,21,383
2014-02-11,P,22,177
2014-02-11,S,22,268
2014-02-11,P,23,105
2014-02-11,S,23,180
2014-02-12,P,0,85
2014-02-12,S,0,146
2014-02-12,P,1,58
2014-02-12,S,1,102
2014-02-12,P,2,54
2014-02-12,S,2,77
2014-02-12,P,3,47
2014-02-12,S,3,83
2014-02-12,P,4,93
2014-02-12,S,4,169
2014-02-12,P,5,187
2014-02-12,S,5,293
2014-02-12,P,6,408
2014-02-12,S,6,618
2014-02-12,P,7,677
2014-02-12,S,7,1350
2014-02-12,P,8,743
2014-02-12,S,8,1867
2014-02-12,P,9,886
2014-02-12,S,9,1641
2014-02-12,P,10,1121
2014-02-12,S,10,1278
2014-02-12,P,11,1097
2014-02-12,S,11,1055
2014-02-12,P,12,1246
2014-02-12,S,12,981
2014-02-12,P,13,1477
2014-02-12,S,13,1066
2014-02-12,P,14,1716
2014-02-12,S,14,1155
2014-02-12,P,15,1948
2014-02-12,S,15,1138
2014-02-12,P,16,1808
2014-02-12,S,16,1114
2014-02-12,P,17,1453
2014-02-12,S,17,1005
2014-02-12,P,18,883
2014-02-12,S,18,918
2014-02-12,P,19,540
2014-02-12,S,19,722
2014-02-12,P,20,386
2014-02-12,S,20,661
2014-02-12,P,21,284
2014-02-12,S,21,496
2014-02-12,P,22,197
2014-02-12,S,22,393
2014-02-12,P,23,131
2014-02-12,S,23,269
2014-02-13,P,0,72
2014-02-13,S,0,159
2014-02-13,P,1,61
2014-02-13,S,1,108
2014-02-13,P,2,52
2014-02-13,S,2,111
2014-02-13,P,3,51
2014-02-13,S,3,117
2014-02-13,P,4,81
2014-02-13,S,4,162
2014-02-13,P,5,176
2014-02-13,S,5,347
2014-02-13,P,6,368
2014-02-13,S,6,630
2014-02-13,P,7,609
2014-02-13,S,7,1463
2014-02-13,P,8,685
2014-02-13,S,8,2103
2014-02-13,P,9,797
2014-02-13,S,9,1703
2014-02-13,P,10,859
2014-02-13,S,10,1422
2014-02-13,P,11,974
2014-02-13,S,11,1263
2014-02-13,P,12,1299
2014-02-13,S,12,1193
2014-02-13,P,13,1372
2014-02-13,S,13,1268
2014-02-13,P,14,1726
2014-02-13,S,14,1437
2014-02-13,P,15,1938
2014-02-13,S,15,1518
2014-02-13,P,16,1726
2014-02-13,S,16,1769
2014-02-13,P,17,1601
2014-02-13,S,17,1722
2014-02-13,P,18,897
2014-02-13,S,18,1580
2014-02-13,P,19,536
2014-02-13,S,19,1392
2014-02-13,P,20,368
2014-02-13,S,20,1120
2014-02-13,P,21,394
2014-02-13,S,21,790
2014-02-13,P,22,266
2014-02-13,S,22,675
2014-02-13,P,23,161
2014-02-13,S,23,507
2014-02-14,P,0,90
2014-02-14,S,0,279
2014-02-14,P,1,67
2014-02-14,S,1,205
2014-02-14,P,2,80
2014-02-14,S,2,134
2014-02-14,P,3,64
2014-02-14,S,3,109
2014-02-14,P,4,81
2014-02-14,S,4,175
2014-02-14,P,5,206
2014-02-14,S,5,280
2014-02-14,P,6,355
2014-02-14,S,6,1184
2014-02-14,P,7,531
2014-02-14,S,7,2535
2014-02-14,P,8,694
2014-02-14,S,8,2184
2014-02-14,P,9,1020
2014-02-14,S,9,2750
2014-02-14,P,10,1121
2014-02-14,S,10,2819
2014-02-14,P,11,1366
2014-02-14,S,11,2788
2014-02-14,P,12,1436
2014-02-14,S,12,2398
2014-02-14,P,13,1610
2014-02-14,S,13,2382
2014-02-14,P,14,2265
2014-02-14,S,14,2673
2014-02-14,P,15,2526
2014-02-14,S,15,2851
2014-02-14,P,16,2386
2014-02-14,S,16,3101
2014-02-14,P,17,1918
2014-02-14,S,17,3024
2014-02-14,P,18,1455
2014-02-14,S,18,2655
2014-02-14,P,19,1102
2014-02-14,S,19,1982
2014-02-14,P,20,784
2014-02-14,S,20,1554
2014-02-14,P,21,829
2014-02-14,S,21,1098
2014-02-14,P,22,956
2014-02-14,S,22,828
2014-02-14,P,23,206
2014-02-14,S,23,654
2014-02-15,P,0,129
2014-02-15,S,0,393
2014-02-15,P,1,114
2014-02-15,S,1,222
2014-02-15,P,2,102
2014-02-15,S,2,179
2014-02-15,P,3,75
2014-02-15,S,3,136
2014-02-15,P,4,72
2014-02-15,S,4,221
2014-02-15,P,5,152
2014-02-15,S,5,861
2014-02-15,P,6,270
2014-02-15,S,6,2492
2014-02-15,P,7,477
2014-02-15,S,7,2818
2014-02-15,P,8,785
2014-02-15,S,8,3103
2014-02-15,P,9,1202
2014-02-15,S,9,1850
2014-02-15,P,10,1499
2014-02-15,S,10,2215
2014-02-15,P,11,1902
2014-02-15,S,11,2327
2014-02-15,P,12,2073
2014-02-15,S,12,2134
2014-02-15,P,13,2201
2014-02-15,S,13,2137
2014-02-15,P,14,2316
2014-02-15,S,14,2056
2014-02-15,P,15,2936
2014-02-15,S,15,1890
2014-02-15,P,16,2564
2014-02-15,S,16,1740
2014-02-15,P,17,2327
2014-02-15,S,17,1438
2014-02-15,P,18,1385
2014-02-15,S,18,1051
2014-02-15,P,19,1113
2014-02-15,S,19,949
2014-02-15,P,20,806
2014-02-15,S,20,672
2014-02-15,P,21,620
2014-02-15,S,21,560
2014-02-15,P,22,325
2014-02-15,S,22,418
2014-02-15,P,23,232
2014-02-15,S,23,275
2014-02-16,P,0,119
2014-02-16,S,0,185
2014-02-16,P,1,71
2014-02-16,S,1,117
2014-02-16,P,2,68
2014-02-16,S,2,94
2014-02-16,P,3,72
2014-02-16,S,3,64
2014-02-16,P,4,65
2014-02-16,S,4,105
2014-02-16,P,5,141
2014-02-16,S,5,332
2014-02-16,P,6,266
2014-02-16,S,6,2140
2014-02-16,P,7,498
2014-02-16,S,7,2944
2014-02-16,P,8,935
2014-02-16,S,8,1999
2014-02-16,P,9,1739
2014-02-16,S,9,1784
2014-02-16,P,10,2463
2014-02-16,S,10,1650
2014-02-16,P,11,2953
2014-02-16,S,11,1754
2014-02-16,P,12,2927
2014-02-16,S,12,1539
2014-02-16,P,13,3104
2014-02-16,S,13,1546
2014-02-16,P,14,2706
2014-02-16,S,14,1565
2014-02-16,P,15,3497
2014-02-16,S,15,1470
2014-02-16,P,16,3291
2014-02-16,S,16,1254
2014-02-16,P,17,2487
2014-02-16,S,17,1039
2014-02-16,P,18,1152
2014-02-16,S,18,793
2014-02-16,P,19,1039
2014-02-16,S,19,655
2014-02-16,P,20,1738
2014-02-16,S,20,470
2014-02-16,P,21,773
2014-02-16,S,21,371
2014-02-16,P,22,545
2014-02-16,S,22,317
2014-02-16,P,23,436
2014-02-16,S,23,183
2014-02-17,P,0,164
2014-02-17,S,0,139
2014-02-17,P,1,93
2014-02-17,S,1,99
2014-02-17,P,2,76
2014-02-17,S,2,78
2014-02-17,P,3,97
2014-02-17,S,3,91
2014-02-17,P,4,163
2014-02-17,S,4,162
2014-02-17,P,5,337
2014-02-17,S,5,350
2014-02-17,P,6,746
2014-02-17,S,6,1312
2014-02-17,P,7,1277
2014-02-17,S,7,2469
2014-02-17,P,8,1611
2014-02-17,S,8,2069
2014-02-17,P,9,2455
2014-02-17,S,9,1749
2014-02-17,P,10,3005
2014-02-17,S,10,1477
2014-02-17,P,11,3266
2014-02-17,S,11,1326
2014-02-17,P,12,3399
2014-02-17,S,12,1174
2014-02-17,P,13,3367
2014-02-17,S,13,1152
2014-02-17,P,14,3346
2014-02-17,S,14,1135
2014-02-17,P,15,3289
2014-02-17,S,15,1168
2014-02-17,P,16,2925
2014-02-17,S,16,1056
2014-02-17,P,17,2176
2014-02-17,S,17,918
2014-02-17,P,18,1424
2014-02-17,S,18,727
2014-02-17,P,19,1405
2014-02-17,S,19,571
2014-02-17,P,20,1010
2014-02-17,S,20,423
2014-02-17,P,21,606
2014-02-17,S,21,373
2014-02-17,P,22,318
2014-02-17,S,22,263
2014-02-17,P,23,174
2014-02-17,S,23,185
2014-02-22,P,0,110
2014-02-22,S,0,288
2014-02-22,P,1,85
2014-02-22,S,1,230
2014-02-22,P,2,61
2014-02-22,S,2,135
2014-02-22,P,3,62
2014-02-22,S,3,102
2014-02-22,P,4,84
2014-02-22,S,4,148
2014-02-22,P,5,155
2014-02-22,S,5,542
2014-02-22,P,6,327
2014-02-22,S,6,2420
2014-02-22,P,7,622
2014-02-22,S,7,2813
2014-02-22,P,8,759
2014-02-22,S,8,2901
2014-02-22,P,9,1176
2014-02-22,S,9,2617
2014-02-22,P,10,1538
2014-02-22,S,10,2617
2014-02-22,P,11,1847
2014-02-22,S,11,1931
2014-02-22,P,12,2012
2014-02-22,S,12,1745
2014-02-22,P,13,2230
2014-02-22,S,13,1794
2014-02-22,P,14,2810
2014-02-22,S,14,1843
2014-02-22,P,15,3242
2014-02-22,S,15,1689
2014-02-22,P,16,3284
2014-02-22,S,16,1493
2014-02-22,P,17,2831
2014-02-22,S,17,1399
2014-02-22,P,18,1762
2014-02-22,S,18,1038
2014-02-22,P,19,1123
2014-02-22,S,19,797
2014-02-22,P,20,926
2014-02-22,S,20,547
2014-02-22,P,21,636
2014-02-22,S,21,458
2014-02-22,P,22,668
2014-02-22,S,22,365
2014-02-22,P,23,220
2014-02-22,S,23,251
2014-02-23,P,0,130
2014-02-23,S,0,144
2014-02-23,P,1,83
2014-02-23,S,1,104
2014-02-23,P,2,72
2014-02-23,S,2,74
2014-02-23,P,3,76
2014-02-23,S,3,60
2014-02-23,P,4,100
2014-02-23,S,4,108
2014-02-23,P,5,146
2014-02-23,S,5,253
