System Code,Rd_Number,Rd_Section,Crash Date,Crash Time,Latitude,Longitude,Crash Type,Total Vehicles,Weather Condition,TU-1 Age,TU-1 Sex 
Interstate Highway,070A,252.31,12/13/2021,08:00:00,39.71228,-105.31573,Wild Animal,1.0,Clear,63.0,M
Interstate Highway,070A,258.00,12/15/2021,18:23:00,39.71124,-105.23497,Rear-End,2.0,Clear,28.0,F
Interstate Highway,070A,253.00,12/16/2021,14:25:00,39.71411,-105.30577,Sideswipe Same Direction,2.0,Clear,64.0,M
Interstate Highway,070A,288.61,12/16/2021,16:32:00,39.74009,-104.72528,Sideswipe Same Direction,3.0,Clear,23.0,M
Interstate Highway,070A,322.33,12/17/2021,04:55:00,39.71466,-104.2181,Overturning/Rollover,2.0,Clear,38.0,M
Interstate Highway,070A,228.46,12/17/2021,15:24:00,39.7238,-105.69671,Rear-End,2.0,Clear,,
Interstate Highway,070A,262.57,12/17/2021,15:30:00,39.73953,-105.15867,Approach Turn,3.0,Clear,24.0,M
Interstate Highway,070A,294.00,12/17/2021,17:13:00,39.74023,-104.61984,Rear-End,2.0,Clear,26.0,F
Interstate Highway,070A,244.90,12/18/2021,06:40:00,39.7392,-105.4317,Rear-End,3.0,Clear,,
Interstate Highway,070A,305.00,12/18/2021,22:00:00,39.738084,-104.421545,Guardrail Face,1.0,Clear,37.0,M
Interstate Highway,070A,243.00,12/19/2021,16:35:00,39.74633,-105.46084,Sideswipe Same Direction,2.0,Clear,,
Interstate Highway,070A,311.00,12/19/2021,19:18:00,39.7327,-104.3109,Barricade,1.0,Clear,33.0,M
Interstate Highway,070A,243.00,12/20/2021,09:15:00,39.746291,-105.460542,Sideswipe Same Direction,2.0,Clear,59.0,M
Interstate Highway,070A,245.51,12/20/2021,17:18:00,39.73113,-105.42668,Other Non-Collision,3.0,Clear,32.0,M
Interstate Highway,070A,262.61,12/22/2021,15:56:00,39.7393,-105.1609,Rear-End,2.0,Clear,29.0,M
Interstate Highway,070A,231.000,12/23/2021,12:36:00,39.74737,-105.67397,Rear-End,2.0,Clear,27.0,M
Interstate Highway,070A,263.00,12/26/2021,17:06:00,39.74417,-105.1538,Cable Rail,,Clear,19.0,M
Interstate Highway,070A,263.00,12/26/2021,17:07:00,39.74639,-105.15286,Rear-End,2.0,Clear,41.0,F
Interstate Highway,070A,288.84,12/28/2021,06:02:00,39.74012,-104.722069,Sideswipe Same Direction,2.0,Clear,,U
Interstate Highway,070A,245.08,12/28/2021,07:09:00,39.73675,-105.43025,Rear-End,2.0,Clear,20.0,M
Interstate Highway,070A,244.33,12/28/2021,17:00:00,39.7456,-105.4378,Sideswipe Same Direction,2.0,Clear,49.0,M
Interstate Highway,070A,263.00,12/30/2021,08:00:00,39.73583,-105.1643,Vehicle Debris or Cargo,1.0,Wind,38.0,M
Interstate Highway,070A,254.00,12/31/2021,11:30:00,39.71342,-105.30673,Overturning/Rollover,1.0,Snow,28.0,M
Interstate Highway,070A,252.00,12/31/2021,13:15:00,39.71142,-105.35222,Rear-End,2.0,Snow,49.0,M
Interstate Highway,070A,154.80,12/31/2021,15:50:00,39.71192,-106.70167,Overturning/Rollover,1.0,Snow,69.0,M
Interstate Highway,070A,289.00,12/31/2021,17:10:00,39.74024,-104.71085,Concrete Highway Barrier,1.0,Snow,27.0,M
Interstate Highway,070A,289.00,12/31/2021,17:35:00,39.74028,-104.70461,Concrete Highway Barrier,1.0,Snow,17.0,M
Interstate Highway,070A,305.00,12/31/2021,23:10:00,39.73806,-104.42166,Tree,1.0,Snow,65.0,M
