SYSTEM,RTE,SEC,MP,DATE,TIME,SEVERITY,LOCATION,ROAD_DESC,VEHICLES,CONTOUR,CONDITION,LIGHTING,LATITUDE,LONGITUDE,AGE_1,SEX_1,DRIVER_1
INTERSTATE,70,A,262.57,10/31/2017,1657.0,PDO,ON,AT INTERSECTION,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.739801,-105.159144,26,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.0,10/31/2017,2217.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.724894,-105.179757,65,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.0,11/1/2017,1440.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.719178,-105.402112,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.5,11/2/2017,835.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.712238,-105.358867,43,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,11/2/2017,954.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.739801,-105.159144,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,292.0,11/2/2017,1100.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740176,-104.664077,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,11/3/2017,2045.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.743855,-105.480957,30,M,ALCOHOL INVOLVED
INTERSTATE,70,A,259.8,11/4/2017,601.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.71234,-105.193936,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.19,11/6/2017,600.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.717195,-105.398869,37,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.64,11/6/2017,1434.0,INJ,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.730945,-105.170301,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,11/7/2017,645.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY,DAYLIGHT,39.741308,-105.513778,51,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,11/7/2017,720.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET W/VIS ICY ROAD TREATMENT,DAYLIGHT,39.741308,-105.513778,49,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.9,11/7/2017,1830.0,PDO,ON,NON-INTERSECTION,3,CURVE ON-LEVEL,ICY,DARK-UNLIGHTED,39.746602,-105.462679,28,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,11/7/2017,1915.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,SNOWY,DARK-LIGHTED,39.741308,-105.513778,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.1,11/8/2017,1715.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.725833,-105.178308,67,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.1,11/8/2017,1805.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.725833,-105.178308,36,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.1,11/8/2017,1830.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.735325,-105.164783,40,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,249.5,11/13/2017,1803.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.712238,-105.358867,59,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,247.5,11/15/2017,415.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.715337,-105.393546,55,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.61,11/15/2017,1715.0,PDO,ON,RAMP,2,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.74019,-105.158656,25,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.53,11/16/2017,1906.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.72047,-105.186528,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,231.0,11/18/2017,1200.0,PDO,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.749919,-105.667004,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.12,11/19/2017,1240.0,INJ,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.726021,-105.178019,69,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,289.15,11/20/2017,1518.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740135,-104.716059,62,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,11/20/2017,1624.0,PDO,ON,INTERSECTION RELATED,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.739801,-105.159144,38,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,305.4,11/21/2017,550.0,INJ,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,WET,DARK-UNLIGHTED,39.738062,-104.414106,63,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.0,11/22/2017,1045.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.746291,-105.460542,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.03,11/22/2017,1607.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.725175,-105.179322,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.2,11/22/2017,2100.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.735205,-105.429167,37,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.0,11/25/2017,1523.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.749552,-105.548763,0,,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,253.5,11/25/2017,2315.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.710187,-105.295232,18,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,229.0,11/26/2017,1027.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.730575,-105.692431,21,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,312.93,11/28/2017,1855.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.728618,-104.274299,53,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.0,11/29/2017,215.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.741215,-105.495956,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,263.3,11/29/2017,1700.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.747756,-105.150361,25,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.0,12/1/2017,550.0,INJ,OFF LEFT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.742593,-104.736523,39,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.12,12/1/2017,1225.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741589,-104.734833,48,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.2,12/1/2017,1350.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740881,-104.733566,51,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,12/1/2017,1818.0,PDO,ON,INTERSECTION RELATED,2,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.739801,-105.159144,22,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.87,12/2/2017,1742.0,INJ,ON,NON-INTERSECTION,3,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.723672,-105.181639,52,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,240.0,12/3/2017,1200.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.741308,-105.513778,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,243.3,12/3/2017,1529.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DAYLIGHT,39.74407,-105.4558,49,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.3,12/3/2017,1659.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAWN OR DUSK,39.718021,-105.18943,58,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,153.7,12/4/2017,607.0,INJ,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,ICY W/VIS ICY ROAD TREATMENT,DAWN OR DUSK,39.70995,-106.715141,54,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,263.2,12/6/2017,1610.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.74657,-105.151274,19,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,12/7/2017,1649.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.739801,-105.159144,35,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.0,12/8/2017,1729.0,PDO,ON,NON-INTERSECTION,2,CURVE ON-GRADE,DRY,DARK-UNLIGHTED,39.749552,-105.548763,67,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.1,12/9/2017,740.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.724684,-105.418762,21,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,242.0,12/9/2017,1015.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.743855,-105.480957,24,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,259.84,12/10/2017,1900.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.712779,-105.193614,27,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.64,12/11/2017,939.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.740492,-105.158278,57,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,244.2,12/11/2017,2130.0,PDO,OFF LEFT,NON-INTERSECTION,1,CURVE ON-GRADE,DRY,DARK-LIGHTED,39.745138,-105.440266,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.7,12/12/2017,531.0,PDO,ON,NON-INTERSECTION,1,STRAIGHT ON-GRADE,DRY,DARK-UNLIGHTED,39.720693,-105.407826,36,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.4,12/12/2017,1646.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAWN OR DUSK,39.719149,-105.18826,41,M,ALCOHOL INVOLVED
INTERSTATE,70,A,261.0,12/12/2017,1750.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.724894,-105.179757,37,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,238.94,12/14/2017,1130.0,PDO,OFF RIGHT,NON-INTERSECTION,1,CURVE ON-GRADE,SNOWY,DAYLIGHT,39.74406,-105.534205,36,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.56,12/14/2017,1440.0,PDO,ON,RAMP,2,CURVE ON-GRADE,DRY,DAYLIGHT,39.739705,-105.159264,45,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,241.5,12/14/2017,1918.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.744411,-105.488957,33,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.58,12/15/2017,1604.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.739896,-105.159024,27,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.2,12/15/2017,1729.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-UNLIGHTED,39.740881,-104.733566,23,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,291.55,12/15/2017,1740.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.740028,-104.672578,26,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,12/20/2017,1704.0,PDO,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DARK-LIGHTED,39.739801,-105.159144,47,U,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,262.57,12/20/2017,1815.0,PDO,OFF LEFT,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.739801,-105.159144,58,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,261.8,12/22/2017,1349.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.732468,-105.168382,32,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,260.85,12/22/2017,1629.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DAWN OR DUSK,39.723484,-105.181929,76,M,NO IMPAIRMENT SUSPECTED
FRONTAGE ROAD,70,A,291.22,12/23/2017,1510.0,INJ,ON,AT INTERSECTION,2,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.739997,-104.678346,20,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,246.1,12/24/2017,810.0,INJ,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,WET,DAYLIGHT,39.724684,-105.418762,23,F,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,288.48,12/25/2017,1914.0,FAT,ON,NON-INTERSECTION,2,STRAIGHT ON-LEVEL,DRY,DARK-LIGHTED,39.74015,-104.727667,86,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,245.1,12/26/2017,1045.0,PDO,ON,NON-INTERSECTION,3,STRAIGHT ON-GRADE,DRY,DAYLIGHT,39.736441,-105.430189,46,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,229.5,12/29/2017,634.0,PDO,ON,NON-INTERSECTION,2,STRAIGHT ON-GRADE,ICY,DAYLIGHT,39.736549,-105.687407,49,M,NO IMPAIRMENT SUSPECTED
INTERSTATE,70,A,298.9,12/29/2017,1043.0,PDO,OFF RIGHT,NON-INTERSECTION,1,STRAIGHT ON-LEVEL,DRY,DAYLIGHT,39.738832,-104.535021,34,M,NO IMPAIRMENT SUSPECTED
